id,n_predict,run_date,prediction,metric,signal,accuracy,avg_abs_accuracy,fetch_date
543.0,90,2024-12-20T00:00:00.000,40.986,-2.014,-1,0.626,0.855,2024-12-20
990.0,180,2024-12-20T00:00:00.000,41.089,-1.911,-1,0.593,0.745,2024-12-20
991.0,180,2024-12-20T00:00:00.000,43.756,0.756,1,0.617,0.736,2024-12-20
541.0,270,2024-12-20T00:00:00.000,36.585,-6.415,-1,0.457,0.71,2024-12-20
1315.0,360,2024-12-20T00:00:00.000,51.767,8.767,1,0.346,0.562,2024-12-20
1312.0,450,2024-12-20T00:00:00.000,50.594,7.594,1,0.47,0.521,2024-12-20
1313.0,450,2024-12-20T00:00:00.000,51.558,8.558,1,0.477,0.521,2024-12-20
545.0,30,2024-12-27T00:00:00.000,42.317,-0.683,-1,0.772,0.94,2024-12-27
997.0,30,2024-12-27T00:00:00.000,42.142,-0.858,-1,0.68,0.923,2024-12-27
461.0,60,2024-12-27T00:00:00.000,40.008,-2.992,-1,0.646,0.898,2024-12-27
544.0,60,2024-12-27T00:00:00.000,42.089,-0.911,-1,0.689,0.894,2024-12-27
543.0,90,2024-12-27T00:00:00.000,42.007,-0.993,-1,0.628,0.856,2024-12-27
990.0,180,2024-12-27T00:00:00.000,41.784,-1.216,-1,0.594,0.746,2024-12-27
991.0,180,2024-12-27T00:00:00.000,44.257,1.257,1,0.618,0.736,2024-12-27
541.0,270,2024-12-27T00:00:00.000,36.717,-6.283,-1,0.46,0.711,2024-12-27
1315.0,360,2024-12-27T00:00:00.000,50.927,7.927,1,0.344,0.563,2024-12-27
1312.0,450,2024-12-27T00:00:00.000,46.902,3.902,1,0.467,0.519,2024-12-27
1313.0,450,2024-12-27T00:00:00.000,51.803,8.803,1,0.474,0.518,2024-12-27
